"pickup_dt","borough","pickups","spd","vsb","temp","dewp","slp","pcp01","pcp06","pcp24","sd","hday"
2015-02-25 07:00:00,NA,3,3,10,23,12,1008.6,0,0,0.518166666666667,12,"N"
2015-02-25 08:00:00,"Bronx",81,0,10,22,11,1007.7,0,0,0.518166666666667,12,"N"
2015-02-25 08:00:00,"Brooklyn",616,0,10,22,11,1007.7,0,0,0.518166666666667,12,"N"
2015-02-25 08:00:00,"EWR",0,0,10,22,11,1007.7,0,0,0.518166666666667,12,"N"
2015-02-25 08:00:00,"Manhattan",2917,0,10,22,11,1007.7,0,0,0.518166666666667,12,"N"
2015-02-25 08:00:00,"Queens",326,0,10,22,11,1007.7,0,0,0.518166666666667,12,"N"
2015-02-25 08:00:00,"Staten Island",2,0,10,22,11,1007.7,0,0,0.518166666666667,12,"N"
2015-02-25 08:00:00,NA,3,0,10,22,11,1007.7,0,0,0.518166666666667,12,"N"
2015-02-25 09:00:00,"Bronx",64,7,10,21,8,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 09:00:00,"Brooklyn",550,7,10,21,8,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 09:00:00,"EWR",0,7,10,21,8,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 09:00:00,"Manhattan",3181,7,10,21,8,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 09:00:00,"Queens",321,7,10,21,8,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 09:00:00,"Staten Island",3,7,10,21,8,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 09:00:00,NA,1,7,10,21,8,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 10:00:00,"Bronx",56,5,10,20,7,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 10:00:00,"Brooklyn",468,5,10,20,7,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 10:00:00,"EWR",0,5,10,20,7,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 10:00:00,"Manhattan",2611,5,10,20,7,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 10:00:00,"Queens",254,5,10,20,7,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 10:00:00,"Staten Island",0,5,10,20,7,1007.4,0,0,0.518166666666667,12,"N"
2015-02-25 11:00:00,"Bronx",52,5,10,21,9,1008.1,0,0,0.518166666666667,12,"N"
2015-02-25 11:00:00,"Brooklyn",396,5,10,21,9,1008.1,0,0,0.518166666666667,12,"N"
2015-02-25 11:00:00,"EWR",0,5,10,21,9,1008.1,0,0,0.518166666666667,12,"N"
2015-02-25 11:00:00,"Manhattan",1974,5,10,21,9,1008.1,0,0,0.518166666666667,12,"N"
2015-02-25 11:00:00,"Queens",203,5,10,21,9,1008.1,0,0,0.518166666666667,12,"N"
2015-02-25 11:00:00,"Staten Island",0,5,10,21,9,1008.1,0,0,0.518166666666667,12,"N"
2015-02-25 11:00:00,NA,2,5,10,21,9,1008.1,0,0,0.518166666666667,12,"N"
2015-02-25 12:00:00,"Bronx",41,5,10,20,9,1008.6,0,0,0.510666666666667,12,"N"
2015-02-25 12:00:00,"Brooklyn",355,5,10,20,9,1008.6,0,0,0.510666666666667,12,"N"
2015-02-25 12:00:00,"EWR",0,5,10,20,9,1008.6,0,0,0.510666666666667,12,"N"
2015-02-25 12:00:00,"Manhattan",2140,5,10,20,9,1008.6,0,0,0.510666666666667,12,"N"
2015-02-25 12:00:00,"Queens",216,5,10,20,9,1008.6,0,0,0.510666666666667,12,"N"
2015-02-25 12:00:00,"Staten Island",1,5,10,20,9,1008.6,0,0,0.510666666666667,12,"N"
2015-02-25 12:00:00,NA,3,5,10,20,9,1008.6,0,0,0.510666666666667,12,"N"
2015-02-25 13:00:00,"Bronx",40,7,10,22,8,1009.5,0,0,0.465666666666667,12,"N"
2015-02-25 13:00:00,"Brooklyn",323,7,10,22,8,1009.5,0,0,0.465666666666667,12,"N"
2015-02-25 13:00:00,"EWR",0,7,10,22,8,1009.5,0,0,0.465666666666667,12,"N"
2015-02-25 13:00:00,"Manhattan",1932,7,10,22,8,1009.5,0,0,0.465666666666667,12,"N"
2015-02-25 13:00:00,"Queens",204,7,10,22,8,1009.5,0,0,0.465666666666667,12,"N"
2015-02-25 13:00:00,"Staten Island",0,7,10,22,8,1009.5,0,0,0.465666666666667,12,"N"
2015-02-25 13:00:00,NA,2,7,10,22,8,1009.5,0,0,0.465666666666667,12,"N"
2015-02-25 14:00:00,"Bronx",56,6,10,24,9,1010.6,0,0,0.440666666666667,12,"N"
2015-02-25 14:00:00,"Brooklyn",318,6,10,24,9,1010.6,0,0,0.440666666666667,12,"N"
2015-02-25 14:00:00,"EWR",0,6,10,24,9,1010.6,0,0,0.440666666666667,12,"N"
2015-02-25 14:00:00,"Manhattan",2089,6,10,24,9,1010.6,0,0,0.440666666666667,12,"N"
2015-02-25 14:00:00,"Queens",321,6,10,24,9,1010.6,0,0,0.440666666666667,12,"N"
2015-02-25 14:00:00,"Staten Island",0,6,10,24,9,1010.6,0,0,0.440666666666667,12,"N"
2015-02-25 15:00:00,"Bronx",66,5,10,29,9,1010.6,0,0,0.427333333333333,12,"N"
2015-02-25 15:00:00,"Brooklyn",370,5,10,29,9,1010.6,0,0,0.427333333333333,12,"N"
2015-02-25 15:00:00,"EWR",0,5,10,29,9,1010.6,0,0,0.427333333333333,12,"N"
2015-02-25 15:00:00,"Manhattan",2467,5,10,29,9,1010.6,0,0,0.427333333333333,12,"N"
2015-02-25 15:00:00,"Queens",356,5,10,29,9,1010.6,0,0,0.427333333333333,12,"N"
2015-02-25 15:00:00,"Staten Island",2,5,10,29,9,1010.6,0,0,0.427333333333333,12,"N"
2015-02-25 15:00:00,NA,2,5,10,29,9,1010.6,0,0,0.427333333333333,12,"N"
2015-02-25 16:00:00,"Bronx",59,10,10,32,10,1010.4,0,0,0.397333333333333,12,"N"
2015-02-25 16:00:00,"Brooklyn",376,10,10,32,10,1010.4,0,0,0.397333333333333,12,"N"
2015-02-25 16:00:00,"EWR",0,10,10,32,10,1010.4,0,0,0.397333333333333,12,"N"
2015-02-25 16:00:00,"Manhattan",2859,10,10,32,10,1010.4,0,0,0.397333333333333,12,"N"
2015-02-25 16:00:00,"Queens",317,10,10,32,10,1010.4,0,0,0.397333333333333,12,"N"
2015-02-25 16:00:00,"Staten Island",0,10,10,32,10,1010.4,0,0,0.397333333333333,12,"N"
2015-02-25 16:00:00,NA,1,10,10,32,10,1010.4,0,0,0.397333333333333,12,"N"
2015-02-25 17:00:00,"Bronx",67,9,10,34,11,1010.1,0,0,0.352333333333333,12,"N"
2015-02-25 17:00:00,"Brooklyn",421,9,10,34,11,1010.1,0,0,0.352333333333333,12,"N"
2015-02-25 17:00:00,"EWR",0,9,10,34,11,1010.1,0,0,0.352333333333333,12,"N"
2015-02-25 17:00:00,"Manhattan",3724,9,10,34,11,1010.1,0,0,0.352333333333333,12,"N"
2015-02-25 17:00:00,"Queens",338,9,10,34,11,1010.1,0,0,0.352333333333333,12,"N"
2015-02-25 17:00:00,"Staten Island",2,9,10,34,11,1010.1,0,0,0.352333333333333,12,"N"
2015-02-25 17:00:00,NA,2,9,10,34,11,1010.1,0,0,0.352333333333333,12,"N"
2015-02-25 18:00:00,"Bronx",77,11,10,35,10,1010,0,0,0.297333333333333,12,"N"
2015-02-25 18:00:00,"Brooklyn",531,11,10,35,10,1010,0,0,0.297333333333333,12,"N"
2015-02-25 18:00:00,"EWR",0,11,10,35,10,1010,0,0,0.297333333333333,12,"N"
2015-02-25 18:00:00,"Manhattan",4630,11,10,35,10,1010,0,0,0.297333333333333,12,"N"
2015-02-25 18:00:00,"Queens",344,11,10,35,10,1010,0,0,0.297333333333333,12,"N"
2015-02-25 18:00:00,"Staten Island",2,11,10,35,10,1010,0,0,0.297333333333333,12,"N"
2015-02-25 18:00:00,NA,2,11,10,35,10,1010,0,0,0.297333333333333,12,"N"
2015-02-25 19:00:00,"Bronx",72,10,10,36,11,1010.3,0,0,0.252333333333333,12,"N"
2015-02-25 19:00:00,"Brooklyn",632,10,10,36,11,1010.3,0,0,0.252333333333333,12,"N"
2015-02-25 19:00:00,"EWR",0,10,10,36,11,1010.3,0,0,0.252333333333333,12,"N"
2015-02-25 19:00:00,"Manhattan",5073,10,10,36,11,1010.3,0,0,0.252333333333333,12,"N"
2015-02-25 19:00:00,"Queens",351,10,10,36,11,1010.3,0,0,0.252333333333333,12,"N"
2015-02-25 19:00:00,"Staten Island",0,10,10,36,11,1010.3,0,0,0.252333333333333,12,"N"
2015-02-25 19:00:00,NA,1,10,10,36,11,1010.3,0,0,0.252333333333333,12,"N"
2015-02-25 20:00:00,"Bronx",56,11,10,37,11,1010.6,0,0,0.182333333333333,12,"N"
2015-02-25 20:00:00,"Brooklyn",665,11,10,37,11,1010.6,0,0,0.182333333333333,12,"N"
2015-02-25 20:00:00,"EWR",0,11,10,37,11,1010.6,0,0,0.182333333333333,12,"N"
2015-02-25 20:00:00,"Manhattan",4637,11,10,37,11,1010.6,0,0,0.182333333333333,12,"N"
2015-02-25 20:00:00,"Queens",349,11,10,37,11,1010.6,0,0,0.182333333333333,12,"N"
2015-02-25 20:00:00,"Staten Island",2,11,10,37,11,1010.6,0,0,0.182333333333333,12,"N"
2015-02-25 20:00:00,NA,3,11,10,37,11,1010.6,0,0,0.182333333333333,12,"N"
2015-02-25 21:00:00,"Bronx",61,11,10,37,10,1010.8,0,0,0.122333333333333,12,"N"
2015-02-25 21:00:00,"Brooklyn",620,11,10,37,10,1010.8,0,0,0.122333333333333,12,"N"
2015-02-25 21:00:00,"EWR",0,11,10,37,10,1010.8,0,0,0.122333333333333,12,"N"
2015-02-25 21:00:00,"Manhattan",4161,11,10,37,10,1010.8,0,0,0.122333333333333,12,"N"
2015-02-25 21:00:00,"Queens",459,11,10,37,10,1010.8,0,0,0.122333333333333,12,"N"
2015-02-25 21:00:00,"Staten Island",2,11,10,37,10,1010.8,0,0,0.122333333333333,12,"N"
2015-02-25 21:00:00,NA,1,11,10,37,10,1010.8,0,0,0.122333333333333,12,"N"
2015-02-25 22:00:00,"Bronx",45,9,10,36,10,1011.1,0,0,0.0823333333333333,12,"N"
2015-02-25 22:00:00,"Brooklyn",646,9,10,36,10,1011.1,0,0,0.0823333333333333,12,"N"
2015-02-25 22:00:00,"EWR",0,9,10,36,10,1011.1,0,0,0.0823333333333333,12,"N"
2015-02-25 22:00:00,"Manhattan",3992,9,10,36,10,1011.1,0,0,0.0823333333333333,12,"N"
2015-02-25 22:00:00,"Queens",339,9,10,36,10,1011.1,0,0,0.0823333333333333,12,"N"
2015-02-25 22:00:00,"Staten Island",0,9,10,36,10,1011.1,0,0,0.0823333333333333,12,"N"
2015-02-25 22:00:00,NA,1,9,10,36,10,1011.1,0,0,0.0823333333333333,12,"N"
2015-02-25 23:00:00,"Bronx",37,9,10,36,10,1011.8,0,0,0.0623333333333333,12,"N"
2015-02-25 23:00:00,"Brooklyn",563,9,10,36,10,1011.8,0,0,0.0623333333333333,12,"N"
2015-02-25 23:00:00,"EWR",0,9,10,36,10,1011.8,0,0,0.0623333333333333,12,"N"
2015-02-25 23:00:00,"Manhattan",3260,9,10,36,10,1011.8,0,0,0.0623333333333333,12,"N"
2015-02-25 23:00:00,"Queens",333,9,10,36,10,1011.8,0,0,0.0623333333333333,12,"N"
2015-02-25 23:00:00,"Staten Island",2,9,10,36,10,1011.8,0,0,0.0623333333333333,12,"N"
2015-02-26 00:00:00,"Bronx",33,6,10,36,11,1013.1,0,0,0.049,12,"N"
2015-02-26 00:00:00,"Brooklyn",472,6,10,36,11,1013.1,0,0,0.049,12,"N"
2015-02-26 00:00:00,"EWR",0,6,10,36,11,1013.1,0,0,0.049,12,"N"
2015-02-26 00:00:00,"Manhattan",2008,6,10,36,11,1013.1,0,0,0.049,12,"N"
2015-02-26 00:00:00,"Queens",286,6,10,36,11,1013.1,0,0,0.049,12,"N"
2015-02-26 00:00:00,"Staten Island",1,6,10,36,11,1013.1,0,0,0.049,12,"N"
2015-02-26 01:00:00,"Bronx",14,5,10,34,11,1014.8,0,0,0.049,12,"N"
2015-02-26 01:00:00,"Brooklyn",291,5,10,34,11,1014.8,0,0,0.049,12,"N"
2015-02-26 01:00:00,"EWR",0,5,10,34,11,1014.8,0,0,0.049,12,"N"
2015-02-26 01:00:00,"Manhattan",1077,5,10,34,11,1014.8,0,0,0.049,12,"N"
2015-02-26 01:00:00,"Queens",97,5,10,34,11,1014.8,0,0,0.049,12,"N"
2015-02-26 01:00:00,"Staten Island",2,5,10,34,11,1014.8,0,0,0.049,12,"N"
2015-02-26 01:00:00,NA,2,5,10,34,11,1014.8,0,0,0.049,12,"N"
2015-02-26 02:00:00,"Bronx",11,0,10,34,13,1015,0,0,0.044,12,"N"
2015-02-26 02:00:00,"Brooklyn",172,0,10,34,13,1015,0,0,0.044,12,"N"
2015-02-26 02:00:00,"EWR",0,0,10,34,13,1015,0,0,0.044,12,"N"
2015-02-26 02:00:00,"Manhattan",590,0,10,34,13,1015,0,0,0.044,12,"N"
2015-02-26 02:00:00,"Queens",50,0,10,34,13,1015,0,0,0.044,12,"N"
2015-02-26 02:00:00,"Staten Island",0,0,10,34,13,1015,0,0,0.044,12,"N"
2015-02-26 03:00:00,"Bronx",13,2.5,10,34,14,1015.6,0,0,0.024,12,"N"
2015-02-26 03:00:00,"Brooklyn",97,2.5,10,34,14,1015.6,0,0,0.024,12,"N"
2015-02-26 03:00:00,"EWR",0,2.5,10,34,14,1015.6,0,0,0.024,12,"N"
2015-02-26 03:00:00,"Manhattan",402,2.5,10,34,14,1015.6,0,0,0.024,12,"N"
2015-02-26 03:00:00,"Queens",39,2.5,10,34,14,1015.6,0,0,0.024,12,"N"
2015-02-26 03:00:00,"Staten Island",0,2.5,10,34,14,1015.6,0,0,0.024,12,"N"
2015-02-26 04:00:00,"Bronx",11,5,10,33,11,1014.6,0,0,0.01,12,"N"
2015-02-26 04:00:00,"Brooklyn",111,5,10,33,11,1014.6,0,0,0.01,12,"N"
2015-02-26 04:00:00,"EWR",0,5,10,33,11,1014.6,0,0,0.01,12,"N"
2015-02-26 04:00:00,"Manhattan",331,5,10,33,11,1014.6,0,0,0.01,12,"N"
2015-02-26 04:00:00,"Queens",48,5,10,33,11,1014.6,0,0,0.01,12,"N"
2015-02-26 04:00:00,"Staten Island",0,5,10,33,11,1014.6,0,0,0.01,12,"N"
2015-02-26 05:00:00,"Bronx",9,3,10,32,4,1015.5,0,0,0,12,"N"
2015-02-26 05:00:00,"Brooklyn",171,3,10,32,4,1015.5,0,0,0,12,"N"
2015-02-26 05:00:00,"EWR",0,3,10,32,4,1015.5,0,0,0,12,"N"
2015-02-26 05:00:00,"Manhattan",547,3,10,32,4,1015.5,0,0,0,12,"N"
2015-02-26 05:00:00,"Queens",106,3,10,32,4,1015.5,0,0,0,12,"N"
2015-02-26 05:00:00,"Staten Island",0,3,10,32,4,1015.5,0,0,0,12,"N"
2015-02-26 06:00:00,"Bronx",26,7,10,31,5,1016.8,0,0,0,11.9583333333333,"N"
2015-02-26 06:00:00,"Brooklyn",289,7,10,31,5,1016.8,0,0,0,11.9583333333333,"N"
2015-02-26 06:00:00,"EWR",0,7,10,31,5,1016.8,0,0,0,11.9583333333333,"N"
2015-02-26 06:00:00,"Manhattan",925,7,10,31,5,1016.8,0,0,0,11.9583333333333,"N"
2015-02-26 06:00:00,"Queens",151,7,10,31,5,1016.8,0,0,0,11.9583333333333,"N"
2015-02-26 06:00:00,"Staten Island",1,7,10,31,5,1016.8,0,0,0,11.9583333333333,"N"
2015-02-26 06:00:00,NA,2,7,10,31,5,1016.8,0,0,0,11.9583333333333,"N"
2015-02-26 07:00:00,"Bronx",51,8,10,29,5,1015.8,0,0,0,11.9166666666667,"N"
2015-02-26 07:00:00,"Brooklyn",531,8,10,29,5,1015.8,0,0,0,11.9166666666667,"N"
2015-02-26 07:00:00,"EWR",0,8,10,29,5,1015.8,0,0,0,11.9166666666667,"N"
2015-02-26 07:00:00,"Manhattan",1856,8,10,29,5,1015.8,0,0,0,11.9166666666667,"N"
2015-02-26 07:00:00,"Queens",223,8,10,29,5,1015.8,0,0,0,11.9166666666667,"N"
2015-02-26 07:00:00,"Staten Island",3,8,10,29,5,1015.8,0,0,0,11.9166666666667,"N"
2015-02-26 07:00:00,NA,6,8,10,29,5,1015.8,0,0,0,11.9166666666667,"N"
2015-02-26 08:00:00,"Bronx",87,8,10,27,3,1016.2,0,0,0,11.875,"N"
2015-02-26 08:00:00,"Brooklyn",603,8,10,27,3,1016.2,0,0,0,11.875,"N"
2015-02-26 08:00:00,"EWR",0,8,10,27,3,1016.2,0,0,0,11.875,"N"
2015-02-26 08:00:00,"Manhattan",3069,8,10,27,3,1016.2,0,0,0,11.875,"N"
2015-02-26 08:00:00,"Queens",349,8,10,27,3,1016.2,0,0,0,11.875,"N"
2015-02-26 08:00:00,"Staten Island",2,8,10,27,3,1016.2,0,0,0,11.875,"N"
2015-02-26 08:00:00,NA,1,8,10,27,3,1016.2,0,0,0,11.875,"N"
2015-02-26 09:00:00,"Bronx",81,8,10,24,1,1016.3,0,0,0,11.8333333333333,"N"
2015-02-26 09:00:00,"Brooklyn",686,8,10,24,1,1016.3,0,0,0,11.8333333333333,"N"
2015-02-26 09:00:00,"EWR",0,8,10,24,1,1016.3,0,0,0,11.8333333333333,"N"
2015-02-26 09:00:00,"Manhattan",3525,8,10,24,1,1016.3,0,0,0,11.8333333333333,"N"
2015-02-26 09:00:00,"Queens",282,8,10,24,1,1016.3,0,0,0,11.8333333333333,"N"
2015-02-26 09:00:00,"Staten Island",4,8,10,24,1,1016.3,0,0,0,11.8333333333333,"N"
2015-02-26 10:00:00,"Bronx",45,10,10,23,2,1016,0,0,0,11.7916666666667,"N"
2015-02-26 10:00:00,"Brooklyn",503,10,10,23,2,1016,0,0,0,11.7916666666667,"N"
2015-02-26 10:00:00,"EWR",1,10,10,23,2,1016,0,0,0,11.7916666666667,"N"
2015-02-26 10:00:00,"Manhattan",2850,10,10,23,2,1016,0,0,0,11.7916666666667,"N"
2015-02-26 10:00:00,"Queens",261,10,10,23,2,1016,0,0,0,11.7916666666667,"N"
2015-02-26 10:00:00,"Staten Island",0,10,10,23,2,1016,0,0,0,11.7916666666667,"N"
2015-02-26 10:00:00,NA,1,10,10,23,2,1016,0,0,0,11.7916666666667,"N"
2015-02-26 11:00:00,"Bronx",39,10,10,22,2,1015.9,0,0,0,11.75,"N"
2015-02-26 11:00:00,"Brooklyn",403,10,10,22,2,1015.9,0,0,0,11.75,"N"
2015-02-26 11:00:00,"EWR",0,10,10,22,2,1015.9,0,0,0,11.75,"N"
2015-02-26 11:00:00,"Manhattan",2074,10,10,22,2,1015.9,0,0,0,11.75,"N"
2015-02-26 11:00:00,"Queens",211,10,10,22,2,1015.9,0,0,0,11.75,"N"
2015-02-26 11:00:00,"Staten Island",5,10,10,22,2,1015.9,0,0,0,11.75,"N"
2015-02-26 11:00:00,NA,1,10,10,22,2,1015.9,0,0,0,11.75,"N"
2015-02-26 12:00:00,"Bronx",41,8,10,22,3,1016.1,0,0,0,11.7083333333333,"N"
2015-02-26 12:00:00,"Brooklyn",334,8,10,22,3,1016.1,0,0,0,11.7083333333333,"N"
2015-02-26 12:00:00,"EWR",0,8,10,22,3,1016.1,0,0,0,11.7083333333333,"N"
2015-02-26 12:00:00,"Manhattan",2333,8,10,22,3,1016.1,0,0,0,11.7083333333333,"N"
2015-02-26 12:00:00,"Queens",231,8,10,22,3,1016.1,0,0,0,11.7083333333333,"N"
2015-02-26 12:00:00,"Staten Island",2,8,10,22,3,1016.1,0,0,0,11.7083333333333,"N"
2015-02-26 12:00:00,NA,1,8,10,22,3,1016.1,0,0,0,11.7083333333333,"N"
2015-02-26 13:00:00,"Bronx",51,9,10,22,4,1016.1,0,0,0,11.6666666666667,"N"
2015-02-26 13:00:00,"Brooklyn",359,9,10,22,4,1016.1,0,0,0,11.6666666666667,"N"
2015-02-26 13:00:00,"EWR",1,9,10,22,4,1016.1,0,0,0,11.6666666666667,"N"
2015-02-26 13:00:00,"Manhattan",2022,9,10,22,4,1016.1,0,0,0,11.6666666666667,"N"
2015-02-26 13:00:00,"Queens",204,9,10,22,4,1016.1,0,0,0,11.6666666666667,"N"
2015-02-26 13:00:00,"Staten Island",0,9,10,22,4,1016.1,0,0,0,11.6666666666667,"N"
2015-02-26 13:00:00,NA,2,9,10,22,4,1016.1,0,0,0,11.6666666666667,"N"
2015-02-26 14:00:00,"Bronx",63,11,10,22,4,1016,0,0,0,11.625,"N"
2015-02-26 14:00:00,"Brooklyn",417,11,10,22,4,1016,0,0,0,11.625,"N"
2015-02-26 14:00:00,"EWR",0,11,10,22,4,1016,0,0,0,11.625,"N"
2015-02-26 14:00:00,"Manhattan",2321,11,10,22,4,1016,0,0,0,11.625,"N"
2015-02-26 14:00:00,"Queens",248,11,10,22,4,1016,0,0,0,11.625,"N"
2015-02-26 14:00:00,"Staten Island",1,11,10,22,4,1016,0,0,0,11.625,"N"
2015-02-26 14:00:00,NA,1,11,10,22,4,1016,0,0,0,11.625,"N"
2015-02-26 15:00:00,"Bronx",51,8,10,23,6,1016.1,0,0,0,11.5833333333333,"N"
2015-02-26 15:00:00,"Brooklyn",389,8,10,23,6,1016.1,0,0,0,11.5833333333333,"N"
2015-02-26 15:00:00,"EWR",0,8,10,23,6,1016.1,0,0,0,11.5833333333333,"N"
2015-02-26 15:00:00,"Manhattan",2765,8,10,23,6,1016.1,0,0,0,11.5833333333333,"N"
2015-02-26 15:00:00,"Queens",375,8,10,23,6,1016.1,0,0,0,11.5833333333333,"N"
2015-02-26 15:00:00,"Staten Island",4,8,10,23,6,1016.1,0,0,0,11.5833333333333,"N"
2015-02-26 15:00:00,NA,2,8,10,23,6,1016.1,0,0,0,11.5833333333333,"N"
2015-02-26 16:00:00,"Bronx",66,6,10,23,6,1016.2,0,0,0,11.5416666666667,"N"
2015-02-26 16:00:00,"Brooklyn",374,6,10,23,6,1016.2,0,0,0,11.5416666666667,"N"
2015-02-26 16:00:00,"EWR",0,6,10,23,6,1016.2,0,0,0,11.5416666666667,"N"
2015-02-26 16:00:00,"Manhattan",3204,6,10,23,6,1016.2,0,0,0,11.5416666666667,"N"
2015-02-26 16:00:00,"Queens",376,6,10,23,6,1016.2,0,0,0,11.5416666666667,"N"
2015-02-26 16:00:00,"Staten Island",2,6,10,23,6,1016.2,0,0,0,11.5416666666667,"N"
2015-02-26 16:00:00,NA,2,6,10,23,6,1016.2,0,0,0,11.5416666666667,"N"
2015-02-26 17:00:00,"Bronx",60,7,4,25,13,1015.4,0,0,0,11.5,"N"
2015-02-26 17:00:00,"Brooklyn",478,7,4,25,13,1015.4,0,0,0,11.5,"N"
2015-02-26 17:00:00,"EWR",0,7,4,25,13,1015.4,0,0,0,11.5,"N"
2015-02-26 17:00:00,"Manhattan",4017,7,4,25,13,1015.4,0,0,0,11.5,"N"
2015-02-26 17:00:00,"Queens",305,7,4,25,13,1015.4,0,0,0,11.5,"N"
2015-02-26 17:00:00,"Staten Island",1,7,4,25,13,1015.4,0,0,0,11.5,"N"
2015-02-26 17:00:00,NA,2,7,4,25,13,1015.4,0,0,0,11.5,"N"
2015-02-26 18:00:00,"Bronx",63,8,9.55,25.5,14.5,1013.5,0,0,0,11.4583333333333,"N"
2015-02-26 18:00:00,"Brooklyn",613,8,9.55,25.5,14.5,1013.5,0,0,0,11.4583333333333,"N"
2015-02-26 18:00:00,"EWR",0,8,9.55,25.5,14.5,1013.5,0,0,0,11.4583333333333,"N"
2015-02-26 18:00:00,"Manhattan",4921,8,9.55,25.5,14.5,1013.5,0,0,0,11.4583333333333,"N"
2015-02-26 18:00:00,"Queens",406,8,9.55,25.5,14.5,1013.5,0,0,0,11.4583333333333,"N"
2015-02-26 18:00:00,"Staten Island",7,8,9.55,25.5,14.5,1013.5,0,0,0,11.4583333333333,"N"
2015-02-26 18:00:00,NA,1,8,9.55,25.5,14.5,1013.5,0,0,0,11.4583333333333,"N"
2015-02-26 19:00:00,"Bronx",67,8.5,10,25.5,14,1012.9,0,0,0,11.4166666666667,"N"
2015-02-26 19:00:00,"Brooklyn",638,8.5,10,25.5,14,1012.9,0,0,0,11.4166666666667,"N"
2015-02-26 19:00:00,"EWR",0,8.5,10,25.5,14,1012.9,0,0,0,11.4166666666667,"N"
2015-02-26 19:00:00,"Manhattan",5760,8.5,10,25.5,14,1012.9,0,0,0,11.4166666666667,"N"
2015-02-26 19:00:00,"Queens",377,8.5,10,25.5,14,1012.9,0,0,0,11.4166666666667,"N"
2015-02-26 19:00:00,"Staten Island",3,8.5,10,25.5,14,1012.9,0,0,0,11.4166666666667,"N"
2015-02-26 19:00:00,NA,2,8.5,10,25.5,14,1012.9,0,0,0,11.4166666666667,"N"
2015-02-26 20:00:00,"Bronx",49,6,10,26,15,1014,0,0,0,11.375,"N"
2015-02-26 20:00:00,"Brooklyn",673,6,10,26,15,1014,0,0,0,11.375,"N"
2015-02-26 20:00:00,"EWR",0,6,10,26,15,1014,0,0,0,11.375,"N"
2015-02-26 20:00:00,"Manhattan",5232,6,10,26,15,1014,0,0,0,11.375,"N"
2015-02-26 20:00:00,"Queens",510,6,10,26,15,1014,0,0,0,11.375,"N"
2015-02-26 20:00:00,"Staten Island",1,6,10,26,15,1014,0,0,0,11.375,"N"
2015-02-26 20:00:00,NA,2,6,10,26,15,1014,0,0,0,11.375,"N"
2015-02-26 21:00:00,"Bronx",49,8,10,26,13,1014.8,0,0,0,11.3333333333333,"N"
2015-02-26 21:00:00,"Brooklyn",721,8,10,26,13,1014.8,0,0,0,11.3333333333333,"N"
2015-02-26 21:00:00,"EWR",0,8,10,26,13,1014.8,0,0,0,11.3333333333333,"N"
2015-02-26 21:00:00,"Manhattan",4971,8,10,26,13,1014.8,0,0,0,11.3333333333333,"N"
2015-02-26 21:00:00,"Queens",515,8,10,26,13,1014.8,0,0,0,11.3333333333333,"N"
2015-02-26 21:00:00,"Staten Island",3,8,10,26,13,1014.8,0,0,0,11.3333333333333,"N"
2015-02-26 21:00:00,NA,2,8,10,26,13,1014.8,0,0,0,11.3333333333333,"N"
2015-02-26 22:00:00,"Bronx",47,7,10,26,12,1015.7,0,0,0,11.2916666666667,"N"
2015-02-26 22:00:00,"Brooklyn",708,7,10,26,12,1015.7,0,0,0,11.2916666666667,"N"
2015-02-26 22:00:00,"EWR",0,7,10,26,12,1015.7,0,0,0,11.2916666666667,"N"
2015-02-26 22:00:00,"Manhattan",4823,7,10,26,12,1015.7,0,0,0,11.2916666666667,"N"
2015-02-26 22:00:00,"Queens",504,7,10,26,12,1015.7,0,0,0,11.2916666666667,"N"
2015-02-26 22:00:00,"Staten Island",1,7,10,26,12,1015.7,0,0,0,11.2916666666667,"N"
2015-02-26 22:00:00,NA,4,7,10,26,12,1015.7,0,0,0,11.2916666666667,"N"
2015-02-26 23:00:00,"Bronx",45,8,10,26,12,1016.2,0,0,0,11.25,"N"
2015-02-26 23:00:00,"Brooklyn",684,8,10,26,12,1016.2,0,0,0,11.25,"N"
2015-02-26 23:00:00,"EWR",0,8,10,26,12,1016.2,0,0,0,11.25,"N"
2015-02-26 23:00:00,"Manhattan",4256,8,10,26,12,1016.2,0,0,0,11.25,"N"
2015-02-26 23:00:00,"Queens",407,8,10,26,12,1016.2,0,0,0,11.25,"N"
2015-02-26 23:00:00,"Staten Island",4,8,10,26,12,1016.2,0,0,0,11.25,"N"
2015-02-26 23:00:00,NA,1,8,10,26,12,1016.2,0,0,0,11.25,"N"
2015-02-27 00:00:00,"Bronx",41,5,10,26,11,1017.3,0,0,0,11.2083333333333,"N"
